path,sim,t_act_flare,t_act_flare_amp,t_act_flare_dur,t_act_flare_per,t_act_sigma,t_act_spot,t_act_tau,t_planet,t_planet_a,t_planet_i,t_planet_p,t_planet_r,p_B,p_C,p_F,p_H,p_R,p_S,p_T,p_teq,p_xeff
PSLS/data/trainPlanetOld.hdf5,run_00125,0,1141.575553600358,0.0808746399614963,9.591812775494338,39.301680235810274,0,12.133096590467575,1,0.8913894083503968,0.3461276332626447,286.19524040603744,0.7926215915869027,0.0032339720833906,0.4847466569842157,0.0,0.0032339720833906,0.9726388006971084,2.0415958657455024,0.0,304.6563706920175,3.2001555840290843
PSLS/data/trainPlanetOld.hdf5,run_00129,0,902.6421595886542,0.1059219387959574,15.341887175822698,27.51260174635977,0,13.048050602677757,1,0.5209740907498178,0.0357257785500666,133.0695985751336,1.4604606763149857,0.0021063388677212,0.2542166027743338,0.0,0.0021063388677212,0.5095063986795592,4.379466995143413,0.0,368.6999970695082,9.631341303913842
PSLS/data/trainPlanetOld.hdf5,run_00132,0,1323.6718835041909,0.0595753960954779,7.134266445760008,58.25237938206856,0,11.076915292397628,1,2.453595279319928,-0.005949285919134,1373.393449051895,3.148727638023841,0.0052450952552318,6.145450221486874e-06,0.0,0.0052450952552318,1.3563178492989554e-139,0.1734558776614634,1.2355707304732835e-05,164.48074897618883,-1.498035112318231
PSLS/data/trainPlanetOld.hdf5,run_00133,0,1299.3978192092484,0.0598261060118668,7.403306775819063,59.03583122463605,0,10.747869998912655,1,0.481676475202157,0.4067881858065089,112.90912241811697,0.8160809680008833,0.00547773576214,0.4887993691617911,0.0,0.00547773576214,0.9829832608853188,7.298778299432083,0.0,418.91929381432607,16.431186410841917
PSLS/data/trainPlanetOld.hdf5,run_00138,0,649.4853823122774,0.1138640344353496,29.632701819099644,11.233732941470237,0,17.293147703786474,1,1.536178315043245,-0.1392722846009052,687.8444127762654,0.5707031626753731,0.0006493950767947,0.6417471723492055,0.0,0.0006493950767947,0.6008115299731487,0.417781404458651,0.6835168512530184,204.9061984583072,-0.8512553710880639
PSLS/data/trainPlanetOld.hdf5,run_00148,0,600.254819340839,0.0702755933288385,34.69274802077867,12.015907157574487,0,22.660680550542345,1,0.3148238537832407,-0.3339807009621346,61.01205798764697,1.3364875139560215,0.0005301130279318,0.4123131987652704,0.0,0.0005301130279318,0.8250637745863237,15.556753307458033,0.0,506.17135128178137,38.15700693917901
PSLS/data/trainPlanetOld.hdf5,run_00152,0,1209.5631765976066,0.0447016845111182,8.54383591735532,58.16937589975704,0,12.37548586642236,1,0.5735604048293911,-0.2991478011244677,159.952322307222,2.221423194779073,0.0046893416260639,1.5770887481283918e-15,0.0,0.0046893416260639,3.1690381989979307e-15,2.912971191685054,0.0,332.9675167041851,5.795409427048784
PSLS/data/trainPlanetOld.hdf5,run_00156,0,796.4168530436333,0.0870862285163051,19.70739084687376,24.34142765570507,0,16.75682983798237,1,1.0483511163361352,0.3098632943625722,364.1353878707066,0.8317148138685588,0.0014515726982843,0.4933038026683912,0.0,0.0014515726982843,0.988041819867265,1.5735258866353348,1.4341590473307746e-27,285.454104954934,1.98842344816333
PSLS/data/trainPlanetOld.hdf5,run_00158,0,1200.6091360884584,0.111731307156892,8.67174952844755,43.85421536876734,0,10.584910978547471,1,0.3454499405289441,-0.267502855543913,71.06782676849816,0.6889359018201335,0.0041345170362347,0.432691503906158,0.0,0.0041345170362347,0.8689758030742021,11.946481693808988,0.0,473.835750979156,28.810073267448715
PSLS/data/trainPlanetOld.hdf5,run_00160,0,1039.4277412586314,0.0514340823046168,11.569681566286164,42.683319627974655,0,12.647895323233108,1,0.8578050607177007,-0.1995751708682314,284.9286709630653,2.1345853965486103,0.0033690489209321,7.988451183387627e-12,0.0,0.0033690489209321,1.6030911291162303e-11,1.5058998088633966,4.75766930690479e-32,282.33637817644103,2.0402290583957083
PSLS/data/trainPlanetOld.hdf5,run_00164,0,738.5141384716541,0.0486781973453527,22.918826919095267,18.48816757113263,0,15.034112496354552,1,0.94586693654075,0.2458540774904142,327.416329310132,0.5859017124931528,0.0012289920234312,0.3217102868303937,0.0,0.0012289920234312,0.6433493188887831,1.2709014285901918,0.0008629865567932,270.61121219331653,1.3848964852389452
PSLS/data/trainPlanetOld.hdf5,run_00169,0,836.9263696187479,0.0475307814096888,17.845778966863353,25.68662731908317,0,13.42879081468976,1,1.055897222706908,-0.034778492219698,398.7833634736435,2.001650084539002,0.0019109744581212,0.4987938047286017,0.0,0.0019109744581212,2.7699942900112136e-07,0.8324713822530496,0.9994973468879762,243.45020686475823,0.2819873273728024
PSLS/data/trainPlanetOld.hdf5,run_00170,0,941.8709782231836,0.0324452762151971,14.090525250556173,28.663713362605407,0,13.665499938394804,1,0.3140424156440933,0.3464534018090794,64.43474691407182,0.6144718656773336,0.0020953256804552,0.3582169327036083,0.0,0.0020953256804552,0.7179381797121468,9.320208219916482,0.0,445.3220744155462,22.703862504472397
PSLS/data/trainPlanetOld.hdf5,run_00171,0,1382.050965594411,0.0772935977653623,6.544280346970977,48.600560136571325,0,8.152357228136228,1,0.4426628088093231,-0.1345625346724388,102.32548948021471,2.793415089780869,0.0059437999668996,2.022341747934054e-68,0.0,0.0059437999668996,4.06886803355125e-68,6.643870095414891,0.0,409.1882014891775,15.448065245936204
PSLS/data/trainPlanetOld.hdf5,run_00176,0,839.8504937006513,0.0507174536587177,17.7217272965657,29.51222324105753,0,13.390681068996212,1,2.568990025894863,-0.4154880420959652,1457.9119747231323,0.513777707308275,0.0022015105446151,0.2158330964424293,0.0,0.0022015105446151,0.4324189614990127,0.207339570080506,0.0001996458116371,171.98412775314227,-1.4291061175377855
PSLS/data/trainPlanetOld.hdf5,run_00181,0,884.261176668743,0.0608740723281032,15.986334552523164,30.62684513811824,0,16.914249307417997,1,0.776003657655736,-0.2006589362087792,229.85699412359196,1.306606351014573,0.0018090742960225,0.437132504590306,0.0,0.0018090742960225,0.87584948597287,2.9126906370109777,0.0,332.95949920580745,5.379189610401656
PSLS/data/trainPlanetOld.hdf5,run_00182,0,1025.7034857493948,0.0807157134221838,11.881365338771356,38.08468042677536,0,13.13559442645195,1,0.4546681875360106,-0.1610065896070457,112.73159368116498,0.4560745963001521,0.0028951505436383,0.1341230163175477,0.0,0.0028951505436383,0.2690249002212231,4.464899863201395,0.0,370.48510350118187,9.949006369028924
PSLS/data/trainPlanetOld.hdf5,run_00184,0,1499.994130547755,0.0897359232960178,5.555599033234781,63.49910162175772,0,9.141017799891772,1,1.4525988729084327,-0.3885231799862558,601.4976932325546,0.6404367283559177,0.0069225398106268,0.8829599517875636,0.0,0.0069225398106268,0.7782386428125011,0.7278159413348273,0.999991127137547,235.40908031214497,-0.1438834842257919
PSLS/data/trainPlanetOld.hdf5,run_00187,0,982.9746146054327,0.0425470784985354,12.93675663828094,28.30822757258749,0,11.299082814446786,1,1.267921271135813,0.2420231607677603,537.431597401818,3.177804825636504,0.0025022204488056,0.4898975667839578,0.0,0.0025022204488056,2.8947927536444854e-147,0.5354816506319278,0.982252946977743,218.023831759613,-0.5114872303898116
PSLS/data/trainPlanetOld.hdf5,run_00188,0,1163.1727927814138,0.0283959029119089,9.23892714635542,41.67436998498231,0,9.961057309833814,1,1.8743486435252503,-0.2256181642713938,947.3542959574636,1.7514098954237949,0.004174989962675,0.0146378079677572,0.0,0.004174989962675,0.008380208478253,0.2581430192182845,0.0210181452891595,181.6698744385696,-1.252590066657867
PSLS/data/trainPlanetOld.hdf5,run_00191,0,733.0714251969689,0.0534073836191539,23.260413481051792,17.007606876653803,0,16.167005529904426,1,1.456892355002379,0.0413745504050432,607.8671514279466,0.7720863759851262,0.0010514417171336,0.9791248079207638,0.0,0.0010514417171336,0.9603344658968622,0.7104308776846726,0.9999763024650676,233.9905277734696,-0.1694798429967683
PSLS/data/trainPlanetOld.hdf5,run_00193,0,796.4970676194724,0.0861535634390704,19.703421615949036,19.673113377198263,0,16.693403418188385,1,0.9162023602642436,0.26743775111128,310.1521806936438,2.1181676194048724,0.0011778020989464,3.2720053899635756e-11,0.0,0.0011778020989464,6.551727417761173e-11,1.4917818481687666,4.7089831424395e-21,281.6723060250843,1.8983739049587505
PSLS/data/trainPlanetOld.hdf5,run_00195,0,890.1116162102763,0.0990980619028278,15.776878301852392,28.717340812775,0,13.709403032081616,1,1.964071505143611,-0.1074776519895894,955.3979225252866,2.742762595687975,0.0020925261561453,0.16820069062362,0.0,0.0020925261561453,8.060513524828904e-61,0.3806250685299204,0.3371067860143892,200.1899019061258,-1.014055973471604
PSLS/data/trainPlanetOld.hdf5,run_00197,0,1011.1772338223922,0.1115146922096692,12.225185193947883,30.266122947622684,0,12.530621516945976,1,0.5376173892066447,0.0795357747500321,142.40090516150943,1.4119108424128746,0.002412458179518,0.3238794351295192,0.0,0.002412458179518,0.6493253404878667,3.8584330932641255,0.0,357.20749533634296,8.160520831953493
PSLS/data/trainPlanetOld.hdf5,run_00207,0,924.2564747231188,0.1199103290538602,14.632718226978584,35.79832774198258,0,13.085218242372148,1,0.7864685723659263,-0.3454596850859421,245.95776317836467,1.8215066238300717,0.0027320449275444,0.0005379800130566,0.0,0.0027320449275444,0.0010789076502865,2.21700878056437,0.0,310.9994872595007,3.767904018328556
PSLS/data/trainPlanetOld.hdf5,run_00213,0,847.790966592693,0.0538919774135819,17.391315888735424,18.51360585055029,0,17.827533291942736,1,1.7301218541229753,0.0827537524569591,804.3074650173099,0.4070368327513392,0.0010379448369978,0.4540489956800038,0.0,0.0010379448369978,0.1565477049222621,0.4400631177704792,0.7524938213966047,207.58528400384435,-0.8109213204433534
PSLS/data/trainPlanetOld.hdf5,run_00215,0,657.4349329462559,0.1173992225203334,28.92041093498051,14.8268537333765,0,20.348028788091288,1,0.7459139086707121,-0.152044774518591,232.372159077878,0.7942904215721117,0.0007283974929659,0.4863941147481982,0.0,0.0007283974929659,0.9734973225055183,2.0558270236070726,0.0,305.18589830924753,3.422111173033153
PSLS/data/trainPlanetOld.hdf5,run_00216,0,1008.9359398483692,0.0294853428109469,12.279560634163674,37.38248146393856,0,11.350337434255731,1,1.0022503496304576,-0.1693763144555685,368.8008416265759,0.5462066773253808,0.0032880951220062,0.7590561628369046,0.0,0.0032880951220062,0.52935422247218,0.8856600672129554,0.9937662682574252,247.24902382582985,0.42922421267303
PSLS/data/trainPlanetOld.hdf5,run_00217,0,1028.5474720668574,0.055833318031035,11.815751013277596,30.3366669058548,0,11.389494754547336,1,1.7251910446939371,0.3120527350828435,780.3900808567982,2.087319020360649,0.0026600214982364,0.4472031769844541,0.0,0.0026600214982364,7.843430119165308e-10,0.4970269126483032,0.8967918387571886,213.99951842294465,-0.6910756418092466
PSLS/data/trainPlanetOld.hdf5,run_00219,0,922.379902762876,0.0936382554964476,14.692319008649791,28.649403377093567,0,13.007949924592058,1,1.853298344822252,0.2643418956111066,890.8729871909686,2.941499469238733,0.0022000297667639,0.2728896851839072,0.0,0.0022000297667639,2.7524329336256893e-93,0.4017201247565438,0.5469827486968538,202.90778824088443,-0.919235486566559
